key,Arc heating start,Arc heating end,active_power,reactive_power
1224,6/16/2019 15:01,6/16/2019 15:02,0.373782873,0.24008894
1225,6/16/2019 15:12,6/16/2019 15:14,0.385325788,0.294699103
1225,6/16/2019 15:17,6/16/2019 15:21,0.779375285,0.627315372
1225,6/16/2019 15:25,6/16/2019 15:28,0.787800312,0.609203637
1225,6/16/2019 15:29,6/16/2019 15:33,1.06208396,0.722992897
1225,6/16/2019 15:35,6/16/2019 15:36,0.430215836,0.289109469
1226,6/16/2019 15:45,6/16/2019 15:48,0.523767615,0.382538378
1226,6/16/2019 15:57,6/16/2019 16:00,0.498552203,0.411372542
1226,6/16/2019 16:11,6/16/2019 16:13,0.354411364,0.237278283
1227,6/16/2019 16:49,6/16/2019 16:51,0.45592849,0.325948477
1227,6/16/2019 16:56,6/16/2019 17:06,2.756672084,1.874919206
1227,6/16/2019 17:12,6/16/2019 17:17,1.26970458,0.829050064
1227,6/16/2019 17:19,6/16/2019 17:22,0.798752308,0.524679899
1227,6/16/2019 17:24,6/16/2019 17:26,0.541141987,0.356606484
1228,6/16/2019 17:41,6/16/2019 17:44,0.492677833,0.361014664
1228,6/16/2019 17:57,6/16/2019 18:01,0.649087071,0.532202184
1228,6/16/2019 18:04,6/16/2019 18:07,0.621413469,0.470178366
1228,6/16/2019 18:09,6/16/2019 18:12,0.555147886,0.401367188
1228,6/16/2019 18:15,6/16/2019 18:18,0.540824652,0.389745116
1229,6/16/2019 18:29,6/16/2019 18:32,0.488103277,0.348098785
1229,6/16/2019 18:38,6/16/2019 18:42,0.831373721,0.602403134
1229,6/16/2019 19:02,6/16/2019 19:05,0.503682136,0.364093661
1230,6/16/2019 19:21,6/16/2019 19:23,0.436446009,0.355422705
1230,6/16/2019 19:27,6/16/2019 19:31,1.044324994,0.747634232
1230,6/16/2019 19:34,6/16/2019 19:37,0.695134401,0.47792697
1230,6/16/2019 19:39,6/16/2019 19:41,0.383916855,0.260366917
1231,6/16/2019 19:51,6/16/2019 19:53,0.454813079,0.333958894
1231,6/16/2019 19:57,6/16/2019 20:00,0.818643451,0.610014349
1231,6/16/2019 20:02,6/16/2019 20:05,0.831638455,0.552899659
1231,6/16/2019 20:10,6/16/2019 20:14,1.043581724,0.862355232
1231,6/16/2019 20:18,6/16/2019 20:21,0.727208376,0.473491669
1231,6/16/2019 20:28,6/16/2019 20:29,0.270557404,0.17472744
1232,6/16/2019 20:51,6/16/2019 20:54,0.512451317,0.364617109
1232,6/16/2019 21:06,6/16/2019 21:07,0.355376959,0.253943354
1232,6/16/2019 21:28,6/16/2019 21:29,0.273488343,0.180200159
1233,6/16/2019 21:40,6/16/2019 21:42,0.455201472,0.328673273
1233,6/16/2019 21:54,6/16/2019 21:57,0.668396801,0.460894227
1233,6/16/2019 22:04,6/16/2019 22:05,0.372569323,0.266772926
1234,6/16/2019 22:28,6/16/2019 22:30,0.440003561,0.382734716
1234,6/16/2019 22:39,6/16/2019 22:41,0.41410625,0.389559299
1234,6/16/2019 22:45,6/16/2019 22:47,0.333455026,0.237499118
1234,6/16/2019 22:59,6/16/2019 23:00,0.304714203,0.229268432
1235,6/16/2019 23:17,6/16/2019 23:20,0.525902912,0.379224271
1235,6/16/2019 23:38,6/16/2019 23:39,0.213309348,0.150624842
1235,6/16/2019 23:42,6/16/2019 23:43,0.404229462,0.275364459
1235,6/16/2019 23:52,6/16/2019 23:53,0.302167058,0.214983284
1236,6/17/2019 1:48,6/17/2019 1:50,0.442318733,0.328730881
1236,6/17/2019 1:52,6/17/2019 1:58,1.27434817,1.051024586
1236,6/17/2019 2:02,6/17/2019 2:05,0.496343613,0.386736751
1236,6/17/2019 2:07,6/17/2019 2:10,0.720492601,0.497320175
1236,6/17/2019 2:41,6/17/2019 2:42,0.238977088,0.199958459
1236,6/17/2019 2:44,6/17/2019 2:46,0.532503158,0.368284553
1236,6/17/2019 2:49,6/17/2019 2:50,0.484399021,0.323718607
1236,6/17/2019 2:54,6/17/2019 2:55,0.268820882,0.179526925
1237,6/17/2019 2:24,6/17/2019 2:26,0.450394224,0.332863957
1237,6/17/2019 2:30,6/17/2019 2:32,0.642282844,0.534583181
1237,6/17/2019 2:36,6/17/2019 2:38,0.454025626,0.303931296
1237,6/17/2019 3:02,6/17/2019 3:07,1.243790851,0.829200208
1237,6/17/2019 3:17,6/17/2019 3:19,0.680329442,0.451971889
1238,6/17/2019 3:29,6/17/2019 3:31,0.420525725,0.333349556
1238,6/17/2019 3:33,6/17/2019 3:38,1.244516403,0.93739903
1238,6/17/2019 3:39,6/17/2019 3:42,0.891774774,0.607210159
1238,6/17/2019 3:43,6/17/2019 3:45,0.629155636,0.423001289
1238,6/17/2019 3:49,6/17/2019 3:50,0.299189329,0.199878931
1239,6/17/2019 3:57,6/17/2019 3:59,0.420980085,0.344415069
1239,6/17/2019 4:01,6/17/2019 4:06,1.141015142,0.91532442
1239,6/17/2019 4:07,6/17/2019 4:10,0.789580107,0.542400122
1239,6/17/2019 4:18,6/17/2019 4:20,0.373440027,0.259512544
1239,6/17/2019 4:25,6/17/2019 4:27,0.536778688,0.416784525
1240,6/17/2019 4:40,6/17/2019 4:43,0.627445335,0.527928412
1240,6/17/2019 4:45,6/17/2019 4:48,0.902520418,0.681544363
1240,6/17/2019 4:59,6/17/2019 5:02,0.788375616,0.539469838
1241,6/17/2019 6:01,6/17/2019 6:03,0.442193064,0.315948188
1241,6/17/2019 6:08,6/17/2019 6:11,0.645275384,0.536865652
1241,6/17/2019 6:15,6/17/2019 6:18,0.794130445,0.540375114
1241,6/17/2019 6:27,6/17/2019 6:29,0.483149648,0.319199085
1242,6/17/2019 6:39,6/17/2019 6:40,0.358002526,0.24909696
1242,6/17/2019 6:44,6/17/2019 6:46,0.281065524,0.204557717
1242,6/17/2019 6:47,6/17/2019 6:48,0.234129727,0.182038158
1242,6/17/2019 6:50,6/17/2019 6:52,0.543092787,0.349286974
1243,6/17/2019 7:19,6/17/2019 7:21,0.430881312,0.298675537
1243,6/17/2019 7:34,6/17/2019 7:40,1.142537087,0.978310496
1243,6/17/2019 7:43,6/17/2019 7:47,0.709699869,0.500199914
1243,6/17/2019 7:57,6/17/2019 8:01,0.940711498,0.675846338
1243,6/17/2019 8:05,6/17/2019 8:06,0.356633902,0.268304586
1244,6/17/2019 8:30,6/17/2019 8:31,0.254617219,0.17846258
1244,6/17/2019 8:39,6/17/2019 8:43,0.83571142,0.576690465
1245,6/17/2019 9:07,6/17/2019 9:09,0.42463042,0.264329702
1245,6/17/2019 9:10,6/17/2019 9:15,1.193315655,0.722225547
1245,6/17/2019 9:17,6/17/2019 9:21,0.740762472,0.453491628
1245,6/17/2019 9:25,6/17/2019 9:27,0.633097887,0.390844584
1245,6/17/2019 9:29,6/17/2019 9:29,0.095021725,0.057489514
1245,6/17/2019 9:30,6/17/2019 9:31,0.396659851,0.245187879
1246,6/17/2019 10:03,6/17/2019 10:05,0.495823055,0.320859879
1246,6/17/2019 10:08,6/17/2019 10:10,0.427265585,0.283257067
1246,6/17/2019 10:15,6/17/2019 10:19,0.917439461,0.583568394
1246,6/17/2019 10:20,6/17/2019 10:22,0.314091563,0.200262546
1246,6/17/2019 10:27,6/17/2019 10:28,0.41597867,0.263086081
1247,6/17/2019 10:56,6/17/2019 10:59,0.494079061,0.32448253
1247,6/17/2019 11:10,6/17/2019 11:13,0.751799047,0.593677551
1247,6/17/2019 11:24,6/17/2019 11:27,0.541991115,0.367618501
1247,6/17/2019 11:32,6/17/2019 11:37,1.151494741,0.854622364
1247,6/17/2019 11:39,6/17/2019 11:42,0.618620396,0.465111733
1247,6/17/2019 11:45,6/17/2019 11:47,0.480290651,0.368595123
1248,6/17/2019 12:18,6/17/2019 12:22,0.904379509,0.653165579
1248,6/17/2019 12:35,6/17/2019 12:37,0.432931423,0.33243978
1248,6/17/2019 12:40,6/17/2019 12:41,0.246057153,0.194617868
1249,6/17/2019 13:58,6/17/2019 14:01,0.415109194,0.320803225
1249,6/17/2019 14:15,6/17/2019 14:22,1.390217185,0.954625696
1249,6/17/2019 14:30,6/17/2019 14:31,0.360924363,0.249720931
1250,6/17/2019 14:50,6/17/2019 14:52,0.404844084,0.270553142
1250,6/17/2019 14:54,6/17/2019 15:01,1.284819722,1.111357242
1250,6/17/2019 15:04,6/17/2019 15:07,0.70259881,0.543218851
1250,6/17/2019 15:08,6/17/2019 15:12,0.939291,0.753887296
1250,6/17/2019 15:21,6/17/2019 15:23,0.486123085,0.383831739
1250,6/17/2019 15:36,6/17/2019 15:38,0.453658819,0.318002939
1251,6/17/2019 15:45,6/17/2019 15:48,0.575966762,0.461172044
1251,6/17/2019 15:53,6/17/2019 15:55,0.433176339,0.417466581
1251,6/17/2019 16:02,6/17/2019 16:04,0.552438498,0.393621385
1251,6/17/2019 16:12,6/17/2019 16:13,0.249708533,0.18097651
1251,6/17/2019 16:17,6/17/2019 16:18,0.298179865,0.221811175
1252,6/17/2019 16:26,6/17/2019 16:28,0.463567342,0.400311589
1252,6/17/2019 16:29,6/17/2019 16:35,1.28222242,1.029799074
1252,6/17/2019 16:41,6/17/2019 16:45,0.906332851,0.631411672
1252,6/17/2019 16:49,6/17/2019 16:51,0.459130287,0.329470396
1253,6/17/2019 16:58,6/17/2019 17:00,0.485191987,0.407812208
1253,6/17/2019 17:07,6/17/2019 17:11,0.999722213,0.875804693
1253,6/17/2019 17:14,6/17/2019 17:18,1.036096215,0.72712183
1253,6/17/2019 17:24,6/17/2019 17:26,0.368855476,0.269089699
1254,6/17/2019 17:40,6/17/2019 17:42,0.488318233,0.404924899
1254,6/17/2019 17:47,6/17/2019 17:54,1.703571767,1.482380182
1254,6/17/2019 17:58,6/17/2019 18:01,0.907417774,0.694653392
1254,6/17/2019 18:03,6/17/2019 18:07,0.99683404,0.748448849
1255,6/17/2019 18:13,6/17/2019 18:15,0.542275769,0.423885077
1255,6/17/2019 18:18,6/17/2019 18:19,0.243185043,0.197182089
1255,6/17/2019 18:27,6/17/2019 18:30,0.656803012,0.551154375
1255,6/17/2019 18:32,6/17/2019 18:34,0.566255212,0.426077604
1255,6/17/2019 18:38,6/17/2019 18:39,0.254026175,0.178928375
1256,6/17/2019 18:52,6/17/2019 18:54,0.456262731,0.3616786
1256,6/17/2019 18:56,6/17/2019 18:58,0.535878122,0.415983856
1256,6/17/2019 19:01,6/17/2019 19:05,0.896477342,0.693529129
1256,6/17/2019 19:06,6/17/2019 19:08,0.563686013,0.446320534
1256,6/17/2019 19:13,6/17/2019 19:15,0.550948143,0.474921226
1256,6/17/2019 19:18,6/17/2019 19:20,0.440442562,0.345644951
1257,6/17/2019 19:37,6/17/2019 19:39,0.458879055,0.414717943
1257,6/17/2019 19:43,6/17/2019 19:46,0.473969549,0.505360216
1257,6/17/2019 19:56,6/17/2019 20:00,0.930141926,1.207128406
1257,6/17/2019 20:04,6/17/2019 20:06,0.473120332,0.56003499
1257,6/17/2019 20:08,6/17/2019 20:10,0.535443306,0.714909554
1257,6/17/2019 20:15,6/17/2019 20:17,0.418768168,0.51634407
1258,6/17/2019 20:26,6/17/2019 20:28,0.462812837,0.355106831
1258,6/17/2019 20:34,6/17/2019 20:38,0.833949536,0.735181332
1258,6/17/2019 20:41,6/17/2019 20:44,0.821763515,0.57047236
1258,6/17/2019 20:45,6/17/2019 20:47,0.596551895,0.413747907
1258,6/17/2019 20:50,6/17/2019 20:52,0.279198885,0.190509319
1259,6/17/2019 20:58,6/17/2019 21:00,0.510065109,0.462046146
1259,6/17/2019 21:08,6/17/2019 21:12,0.774179161,0.716681302
1259,6/17/2019 21:13,6/17/2019 21:18,1.087558389,0.792709947
1259,6/17/2019 21:21,6/17/2019 21:22,0.413625717,0.295716524
1259,6/17/2019 21:28,6/17/2019 21:29,0.22303462,0.160813332
1260,6/17/2019 21:38,6/17/2019 21:40,0.435997412,0.377330601
1260,6/17/2019 21:45,6/17/2019 21:49,0.952263713,0.81974557
1260,6/17/2019 21:52,6/17/2019 21:54,0.513337731,0.374760151
1260,6/17/2019 21:57,6/17/2019 22:01,1.158729196,0.849083543
1261,6/17/2019 22:20,6/17/2019 22:22,0.473092355,0.3589167
1261,6/17/2019 22:27,6/17/2019 22:31,0.841306239,0.69665879
1261,6/17/2019 22:38,6/17/2019 22:41,0.847888231,0.578757763
1262,6/17/2019 22:48,6/17/2019 22:50,0.525390254,0.39604637
1262,6/17/2019 22:56,6/17/2019 23:01,1.292212725,0.931368113
1262,6/17/2019 23:06,6/17/2019 23:09,0.824863195,0.564292073
1263,6/17/2019 23:27,6/17/2019 23:29,0.448886688,0.338935882
1263,6/17/2019 23:32,6/17/2019 23:39,1.974335462,1.32875374
1263,6/17/2019 23:41,6/17/2019 23:45,0.998081446,0.603598237
1263,6/18/2019 0:19,6/18/2019 0:20,0.365941875,0.252233923
1263,6/18/2019 0:21,6/18/2019 0:23,0.618148416,0.372844011
1264,6/17/2019 23:48,6/17/2019 23:52,0.827699232,0.707107961
1264,6/17/2019 23:54,6/17/2019 23:58,1.298601389,0.960605264
1264,6/18/2019 0:00,6/18/2019 0:03,0.894699812,0.625458837
1264,6/18/2019 0:06,6/18/2019 0:08,0.739808798,0.516155958
1265,6/18/2019 0:43,6/18/2019 0:45,0.442783854,0.337946832
1265,6/18/2019 1:12,6/18/2019 1:14,0.477262288,0.373749793
1265,6/18/2019 1:22,6/18/2019 1:24,0.515729725,0.370935798
1266,6/18/2019 1:29,6/18/2019 1:34,1.081345426,0.897008538
1266,6/18/2019 1:37,6/18/2019 1:41,1.145330071,0.886749804
1266,6/18/2019 1:49,6/18/2019 1:50,0.372573853,0.261557579
1267,6/18/2019 2:09,6/18/2019 2:14,1.259366554,0.884400606
1267,6/18/2019 2:15,6/18/2019 2:18,0.905516028,0.632046223
1267,6/18/2019 2:20,6/18/2019 2:25,1.559383154,1.047693372
1267,6/18/2019 2:29,6/18/2019 2:31,0.572771788,0.421059132
1267,6/18/2019 2:35,6/18/2019 2:37,0.559851646,0.405440092
1268,6/18/2019 4:09,6/18/2019 4:11,0.477069505,0.363778204
1269,6/18/2019 5:18,6/18/2019 5:20,0.433748656,0.355070621
1269,6/18/2019 5:24,6/18/2019 5:26,0.469338954,0.403548062
1269,6/18/2019 6:41,6/18/2019 6:42,0.363806003,0.272982448
1269,6/18/2019 6:44,6/18/2019 6:45,0.243207574,0.205512673
1269,6/18/2019 6:47,6/18/2019 6:51,0.861714721,0.689676136
1269,6/18/2019 6:56,6/18/2019 7:00,0.775839448,0.626772165
1269,6/18/2019 7:02,6/18/2019 7:05,0.564031363,0.47510767
1269,6/18/2019 7:13,6/18/2019 7:17,0.922173739,0.739258528
1269,6/18/2019 7:24,6/18/2019 7:27,0.582092047,0.487495422
1270,6/18/2019 6:47,6/18/2019 6:49,0.433527777,0.346238345
1270,6/18/2019 6:51,6/18/2019 6:57,1.404323339,1.109839708
1270,6/18/2019 6:59,6/18/2019 7:01,0.588837624,0.422060251
1271,6/18/2019 7:07,6/18/2019 7:08,0.392317164,0.307143778
1271,6/18/2019 7:10,6/18/2019 7:16,1.082298011,0.895688623
1271,6/18/2019 7:17,6/18/2019 7:22,1.364855766,0.95796895
1271,6/18/2019 7:32,6/18/2019 7:33,0.344101667,0.235972881
1271,6/18/2019 7:36,6/18/2019 7:37,0.222193718,0.157743216
1272,6/18/2019 7:51,6/18/2019 7:54,0.5266906,0.392529994
1272,6/18/2019 7:57,6/18/2019 7:59,0.218604565,0.17509222
1272,6/18/2019 8:00,6/18/2019 8:03,0.693567812,0.582676232
1272,6/18/2019 8:10,6/18/2019 8:12,0.475359798,0.304555416
1272,6/18/2019 8:18,6/18/2019 8:19,0.156384111,0.100302815
1272,6/18/2019 8:20,6/18/2019 8:22,0.455662727,0.289978862
1273,6/18/2019 8:31,6/18/2019 8:36,1.1227455,0.79700309
1273,6/18/2019 8:40,6/18/2019 8:42,0.438126326,0.279236734
1273,6/18/2019 8:49,6/18/2019 8:50,0.241036654,0.156202912
1273,6/18/2019 8:52,6/18/2019 8:53,0.193627238,0.126577973
1274,6/18/2019 9:14,6/18/2019 9:19,0.978003551,0.903713465
1274,6/18/2019 9:23,6/18/2019 9:25,0.246456146,0.167059362
1274,6/18/2019 9:26,6/18/2019 9:28,0.560419798,0.366846442
1274,6/18/2019 9:36,6/18/2019 9:38,0.328898549,0.306664228
1274,6/18/2019 9:39,6/18/2019 9:41,0.500088453,0.327917576
1274,6/18/2019 9:48,6/18/2019 9:49,0.250037909,0.2487185
1275,6/18/2019 9:56,6/18/2019 9:58,0.485041125,0.32172516
1275,6/18/2019 10:06,6/18/2019 10:11,1.146698833,0.744598627
1275,6/18/2019 10:14,6/18/2019 10:16,0.314591169,0.200224638
1275,6/18/2019 10:23,6/18/2019 10:24,0.318423629,0.20222795
1275,6/18/2019 10:28,6/18/2019 10:30,0.381953955,0.248134375
1276,6/18/2019 10:40,6/18/2019 10:41,0.379562344,0.25217557
1276,6/18/2019 11:07,6/18/2019 11:08,0.149945855,0.112218857
1276,6/18/2019 11:22,6/18/2019 11:23,0.161976695,0.123535752
1277,6/18/2019 11:33,6/18/2019 11:35,0.443763656,0.342135727
1277,6/18/2019 11:42,6/18/2019 11:48,1.240674794,0.911302179
1277,6/18/2019 11:51,6/18/2019 11:52,0.289210439,0.192135453
1277,6/18/2019 12:04,6/18/2019 12:05,0.280360103,0.206970692
1277,6/18/2019 12:06,6/18/2019 12:07,0.274220467,0.181704879
1278,6/18/2019 12:32,6/18/2019 12:35,0.455550608,0.340584189
1278,6/18/2019 12:38,6/18/2019 12:42,0.739477545,0.624839008
1278,6/18/2019 12:49,6/18/2019 12:50,0.103940487,0.075207233
1278,6/18/2019 12:56,6/18/2019 13:00,0.902972221,0.743850231
1279,6/18/2019 13:14,6/18/2019 13:16,0.403390266,0.292264342
1279,6/18/2019 13:18,6/18/2019 13:27,2.185646981,1.629153431
1279,6/18/2019 13:30,6/18/2019 13:32,0.724917173,0.50645256
1279,6/18/2019 13:39,6/18/2019 13:39,0.170694351,0.104779482
1280,6/18/2019 14:01,6/18/2019 14:06,1.013865837,0.886535943
1280,6/18/2019 14:09,6/18/2019 14:12,0.814011335,0.595232904
1280,6/18/2019 14:14,6/18/2019 14:17,0.71750164,0.611102939
1281,6/18/2019 14:37,6/18/2019 14:39,0.461961157,0.346099764
1282,6/18/2019 15:11,6/18/2019 15:16,0.976946475,0.744221568
1282,6/18/2019 15:21,6/18/2019 15:24,0.71297425,0.47321862
1282,6/18/2019 15:26,6/18/2019 15:29,0.972696185,0.653190374
1283,6/18/2019 15:44,6/18/2019 15:46,0.538536752,0.412899196
1283,6/18/2019 15:53,6/18/2019 15:56,0.965341866,0.65533033
1283,6/18/2019 16:01,6/18/2019 16:05,0.907647014,0.64630425
1283,6/18/2019 16:07,6/18/2019 16:09,0.48586297,0.403523088
1284,6/18/2019 16:16,6/18/2019 16:18,0.50188963,0.387181401
1284,6/18/2019 16:20,6/18/2019 16:24,1.155201435,0.808988094
1284,6/18/2019 16:28,6/18/2019 16:31,0.701644778,0.447341561
1284,6/18/2019 16:36,6/18/2019 16:38,0.431984186,0.256197333
1284,6/18/2019 16:40,6/18/2019 16:41,0.139867544,0.085431933
1285,6/18/2019 16:50,6/18/2019 16:52,0.47966918,0.36722821
1285,6/18/2019 16:58,6/18/2019 17:01,0.878854007,0.718394667
1285,6/18/2019 17:02,6/18/2019 17:05,0.79059267,0.545997381
1285,6/18/2019 17:08,6/18/2019 17:10,0.716093063,0.473186851
1285,6/18/2019 17:13,6/18/2019 17:14,0.125759363,0.079139948
1286,6/18/2019 17:32,6/18/2019 17:34,0.432052756,0.432279438
1286,6/18/2019 17:36,6/18/2019 17:40,0.93034485,1.153304219
1286,6/18/2019 17:42,6/18/2019 17:43,0.409474373,0.322440386
1287,6/18/2019 17:47,6/18/2019 17:49,0.422325089,0.337343067
1287,6/18/2019 17:54,6/18/2019 17:56,0.381813973,0.344338089
1287,6/18/2019 17:57,6/18/2019 17:59,0.552036226,0.511350811
1287,6/18/2019 18:03,6/18/2019 18:07,0.966365337,0.719981432
1287,6/18/2019 18:09,6/18/2019 18:10,0.350659132,0.249682427
1288,6/18/2019 18:44,6/18/2019 18:47,0.495202299,0.448638916
1288,6/18/2019 18:56,6/18/2019 18:57,0.244051188,0.233972907
1288,6/18/2019 19:09,6/18/2019 19:09,0.165154815,0.131152153
1288,6/18/2019 19:21,6/18/2019 19:22,0.094251871,0.083095789
1288,6/18/2019 19:27,6/18/2019 19:29,0.206670999,0.177412272
1289,6/18/2019 19:42,6/18/2019 19:44,0.554253309,0.423457831
1289,6/18/2019 19:52,6/18/2019 19:55,0.55686146,0.491290986
1289,6/18/2019 20:04,6/18/2019 20:07,0.971387386,0.674307883
1289,6/18/2019 20:13,6/18/2019 20:15,0.386556149,0.270421624
1290,6/18/2019 21:30,6/18/2019 21:32,0.458543127,0.369942516
1290,6/18/2019 21:40,6/18/2019 21:44,0.822160304,0.785417795
1290,6/18/2019 22:02,6/18/2019 22:05,0.77949395,0.655034244
1290,6/18/2019 22:08,6/18/2019 22:13,1.281882882,0.965907812
1290,6/18/2019 22:16,6/18/2019 22:20,1.056340218,0.759354472
1290,6/18/2019 22:41,6/18/2019 22:43,0.556155438,0.410638928
1290,6/18/2019 22:47,6/18/2019 22:51,1.09294492,0.794275492
1290,6/18/2019 22:52,6/18/2019 22:53,0.251941562,0.185160875
1291,6/18/2019 22:24,6/18/2019 22:26,0.524288202,0.476213127
1291,6/18/2019 22:29,6/18/2019 22:30,0.275737941,0.229697883
1291,6/18/2019 22:31,6/18/2019 22:35,1.097370744,0.867028177
1291,6/18/2019 22:59,6/18/2019 23:03,0.90030615,0.646068871
1291,6/18/2019 23:05,6/18/2019 23:09,0.992443144,0.702775478
1291,6/18/2019 23:09,6/18/2019 23:11,0.470539928,0.330451489
1292,6/18/2019 23:32,6/18/2019 23:34,0.316848884,0.345844418
1292,6/18/2019 23:41,6/18/2019 23:45,0.998083413,0.918491274
1292,6/18/2019 23:57,6/18/2019 23:59,0.44612813,0.314067006
1292,6/19/2019 0:00,6/19/2019 0:04,1.152240634,0.703152537
1292,6/19/2019 0:05,6/19/2019 0:10,1.199890375,0.78504777
1292,6/19/2019 0:20,6/19/2019 0:22,0.577825546,0.419465542
1293,6/19/2019 0:27,6/19/2019 0:33,1.641644107,1.209367752
1293,6/19/2019 0:36,6/19/2019 0:39,1.063644052,0.626234055
1293,6/19/2019 0:40,6/19/2019 0:43,0.933430672,0.558014154
1293,6/19/2019 0:58,6/19/2019 1:00,0.697345818,0.488415211
1294,6/19/2019 1:12,6/19/2019 1:14,0.377028046,0.294751614
1294,6/19/2019 1:16,6/19/2019 1:22,1.317507267,1.046806008
1294,6/19/2019 1:25,6/19/2019 1:28,0.844911337,0.498095989
1294,6/19/2019 1:29,6/19/2019 1:33,1.133302927,0.682276964
1294,6/19/2019 1:36,6/19/2019 1:37,0.176937342,0.124285221
1295,6/19/2019 2:16,6/19/2019 2:18,0.389295198,0.291270942
1295,6/19/2019 2:22,6/19/2019 2:26,0.864847928,0.764429033
1295,6/19/2019 2:28,6/19/2019 2:32,1.159958839,0.824252248
1295,6/19/2019 2:39,6/19/2019 2:42,0.720410824,0.497515559
1296,6/19/2019 3:44,6/19/2019 3:46,0.357914133,0.287838668
1296,6/19/2019 3:48,6/19/2019 3:52,0.776906729,0.702573746
1296,6/19/2019 3:55,6/19/2019 3:57,0.503725767,0.389612317
1297,6/19/2019 4:14,6/19/2019 4:16,0.511503041,0.359550953
1297,6/19/2019 4:19,6/19/2019 4:20,0.346876323,0.23471117
1297,6/19/2019 4:22,6/19/2019 4:24,0.699369729,0.421543121
1297,6/19/2019 4:34,6/19/2019 4:35,0.246155024,0.181323767
1298,6/19/2019 4:51,6/19/2019 4:55,1.077157675,0.79463768
1298,6/19/2019 4:57,6/19/2019 5:03,1.597651124,1.085077047
1298,6/19/2019 5:05,6/19/2019 5:08,0.721671581,0.491093397
1298,6/19/2019 5:16,6/19/2019 5:19,0.696675301,0.471396685
1299,6/19/2019 6:06,6/19/2019 6:08,0.519352787,0.386414439
1299,6/19/2019 6:17,6/19/2019 6:22,1.255059123,0.963189483
1299,6/19/2019 6:25,6/19/2019 6:28,0.570045114,0.406538963
1299,6/19/2019 6:29,6/19/2019 6:34,1.458593368,0.848933935
1299,6/19/2019 6:36,6/19/2019 6:42,1.418294907,0.946753979
1299,6/19/2019 7:01,6/19/2019 7:03,0.358994504,0.271908462
1299,6/19/2019 7:04,6/19/2019 7:06,0.514621943,0.352476537
1299,6/19/2019 7:13,6/19/2019 7:15,0.502236486,0.344057798
1301,6/19/2019 6:51,6/19/2019 6:53,0.360470432,0.26643005
1301,6/19/2019 6:55,6/19/2019 6:59,1.072807759,0.815252572
1301,6/19/2019 7:23,6/19/2019 7:24,0.271998904,0.194673628
1301,6/19/2019 7:26,6/19/2019 7:28,0.714997768,0.489924207
1301,6/19/2019 7:30,6/19/2019 7:34,1.043103755,0.712758124
1302,6/19/2019 7:54,6/19/2019 7:56,0.362236499,0.270765543
1302,6/19/2019 7:57,6/19/2019 8:06,2.278227449,1.657648951
1302,6/19/2019 8:08,6/19/2019 8:10,0.526972294,0.372207761
1302,6/19/2019 8:10,6/19/2019 8:14,0.934450388,0.614289522
1302,6/19/2019 8:16,6/19/2019 8:17,0.304062843,0.190517187
1303,6/19/2019 8:25,6/19/2019 8:33,1.799973713,1.400865793
1303,6/19/2019 8:37,6/19/2019 8:39,0.667156935,0.428621292
1303,6/19/2019 8:42,6/19/2019 8:45,0.957159758,0.60002768
1303,6/19/2019 8:48,6/19/2019 8:49,0.343234301,0.211559296
1303,6/19/2019 8:51,6/19/2019 8:52,0.326580048,0.222036839
1304,6/19/2019 9:02,6/19/2019 9:03,0.231866865,0.192560747
1304,6/19/2019 9:04,6/19/2019 9:09,1.052581608,0.831297457
1304,6/19/2019 9:12,6/19/2019 9:15,0.748630643,0.548841
1304,6/19/2019 9:19,6/19/2019 9:21,0.456128597,0.34018743
1304,6/19/2019 9:24,6/19/2019 9:28,1.008527279,0.709982872
1305,6/19/2019 10:00,6/19/2019 10:02,0.350712765,0.28252691
1305,6/19/2019 10:10,6/19/2019 10:15,1.07963708,0.953976214
1305,6/19/2019 10:18,6/19/2019 10:20,0.603535891,0.440135002
1305,6/19/2019 10:30,6/19/2019 10:31,0.385940075,0.279079914
1306,6/19/2019 11:11,6/19/2019 11:12,0.301684425,0.288728923
1306,6/19/2019 11:16,6/19/2019 11:20,0.858185828,0.830408603
1306,6/19/2019 11:21,6/19/2019 11:24,0.912510276,0.646349549
1306,6/19/2019 11:27,6/19/2019 11:31,1.193961144,0.850060582
1306,6/19/2019 11:40,6/19/2019 11:41,0.295253754,0.227491617
1307,6/19/2019 11:54,6/19/2019 12:02,1.962165303,1.606707692
1307,6/19/2019 12:04,6/19/2019 12:07,0.720391154,0.490863562
1307,6/19/2019 12:10,6/19/2019 12:12,0.71000886,0.467107773
1307,6/19/2019 12:13,6/19/2019 12:14,0.378930092,0.243913174
1307,6/19/2019 12:19,6/19/2019 12:20,0.3193717,0.217138052
1308,6/19/2019 12:44,6/19/2019 12:46,0.388507843,0.417427272
1308,6/19/2019 12:50,6/19/2019 12:54,0.770288438,0.662174165
1308,6/19/2019 13:09,6/19/2019 13:12,0.653035879,0.694721818
1308,6/19/2019 13:15,6/19/2019 13:16,0.279352307,0.239333987
1309,6/19/2019 12:58,6/19/2019 13:01,0.541132289,0.344122291
1309,6/19/2019 13:06,6/19/2019 13:09,0.553102016,0.442111671
1309,6/19/2019 13:26,6/19/2019 13:27,0.218423784,0.180892006
1309,6/19/2019 13:33,6/19/2019 13:36,0.780719727,0.654678047
