key,sampling_time,Temperature
1816,7/6/2019 22:55,1603
1816,7/6/2019 23:04,1588
1816,7/6/2019 23:08,1591
1817,7/6/2019 23:17,1591
1817,7/6/2019 23:18,1591
1817,7/6/2019 23:19,1623
1817,7/6/2019 23:36,1666
1817,7/6/2019 23:44,1691
1817,7/6/2019 23:47,1702
1817,7/6/2019 23:48,1694
1817,7/6/2019 23:48,1696
1818,7/7/2019 0:00,1627
1818,7/7/2019 0:13,1650
1818,7/7/2019 0:25,1650
1818,7/7/2019 0:26,1650
1818,7/7/2019 0:26,1650
1818,7/7/2019 0:27,1663
1818,7/7/2019 0:30,1383
1818,7/7/2019 0:31,1383
1818,7/7/2019 0:32,1680
1818,7/7/2019 0:36,1667
1818,7/7/2019 0:36,1667
1818,7/7/2019 0:38,1671
1819,7/7/2019 0:54,1618
1819,7/7/2019 0:57,1605
1819,7/7/2019 1:05,1604
1819,7/7/2019 1:16,1599
1820,7/7/2019 1:49,1603
1820,7/7/2019 2:02,1586
1820,7/7/2019 2:14,1597
1820,7/7/2019 2:19,1599
1820,7/7/2019 2:39,1581
1820,7/7/2019 2:44,1588
1820,7/7/2019 2:45,1587
1820,7/7/2019 2:47,1589
1820,7/7/2019 2:48,1592
1821,7/7/2019 3:16,1644
1821,7/7/2019 3:17,1633
1821,7/7/2019 3:26,1624
1821,7/7/2019 3:45,1619
1821,7/7/2019 4:00,1613
1821,7/7/2019 4:04,1635
1821,7/7/2019 4:05,1622
1821,7/7/2019 4:11,1618
1821,7/7/2019 4:13,1616
1821,7/7/2019 4:14,1615
1822,7/7/2019 4:27,1576
1822,7/7/2019 4:35,1593
1822,7/7/2019 4:37,1593
1823,7/7/2019 4:54,1594
1823,7/7/2019 4:59,1596
1823,7/7/2019 5:02,1601
1823,7/7/2019 5:10,1597
1823,7/7/2019 5:15,1597
1824,7/7/2019 5:41,1571
1824,7/7/2019 5:48,1574
1824,7/7/2019 5:58,1603
1824,7/7/2019 6:02,1596
1825,7/7/2019 6:10,1596
1825,7/7/2019 6:10,1557
1825,7/7/2019 6:23,1586
1825,7/7/2019 6:31,1593
1825,7/7/2019 6:37,1595
1826,7/7/2019 6:50,1595
1826,7/7/2019 6:51,1577
1826,7/7/2019 7:02,1581
1826,7/7/2019 7:10,1597
1826,7/7/2019 7:16,1602
1827,7/7/2019 7:27,1617
1827,7/7/2019 7:42,1621
1827,7/7/2019 7:50,1614
1827,7/7/2019 8:09,1595
1827,7/7/2019 8:16,1613
1827,7/7/2019 8:21,1610
1828,7/7/2019 8:45,1609
1828,7/7/2019 8:55,1612
1828,7/7/2019 9:03,1596
1828,7/7/2019 9:13,1597
1828,7/7/2019 9:28,1584
1828,7/7/2019 9:31,1589
1829,7/7/2019 10:25,1535
1829,7/7/2019 10:39,1564
1829,7/7/2019 10:44,1575
1829,7/7/2019 10:50,1598
1829,7/7/2019 10:53,1583
1829,7/7/2019 10:57,1590
1830,7/7/2019 11:06,1590
1830,7/7/2019 11:06,1609
1830,7/7/2019 11:24,1598
1830,7/7/2019 11:45,1609
1830,7/7/2019 11:51,1606
1830,7/7/2019 11:55,1607
1830,7/7/2019 12:01,1607
1831,7/7/2019 12:10,1568
1831,7/7/2019 12:21,1578
1831,7/7/2019 12:25,1587
1831,7/7/2019 12:25,1584
1832,7/7/2019 12:35,1570
1832,7/7/2019 12:47,1578
1832,7/7/2019 12:53,1583
1833,7/7/2019 13:11,1582
1833,7/7/2019 13:20,1578
1833,7/7/2019 13:21,1582
1833,7/7/2019 13:32,1579
1833,7/7/2019 13:37,1578
1833,7/7/2019 13:39,1580
1834,7/7/2019 13:51,1570
1834,7/7/2019 13:59,1576
1834,7/7/2019 14:02,1584
1835,7/7/2019 14:23,1586
1835,7/7/2019 14:33,1589
1835,7/7/2019 14:35,1593
1836,7/7/2019 14:49,1621
1836,7/7/2019 14:58,1628
1837,7/7/2019 15:28,1649
1837,7/7/2019 15:31,1621
1837,7/7/2019 15:42,1615
1837,7/7/2019 15:56,1603
1837,7/7/2019 16:07,1587
1837,7/7/2019 16:13,1576
1837,7/7/2019 16:20,1588
1838,7/7/2019 16:34,1577
1838,7/7/2019 16:44,1580
1838,7/7/2019 16:51,1580
1838,7/7/2019 16:53,1580
1838,7/7/2019 16:54,1580
1839,7/7/2019 18:13,1588
1839,7/7/2019 18:13,1596
1839,7/7/2019 18:20,1596
1839,7/7/2019 18:25,1594
1839,7/7/2019 18:30,1596
1839,7/7/2019 18:38,1588
1839,7/7/2019 18:41,1586
1840,7/7/2019 18:55,1602
1840,7/7/2019 19:03,1594
1840,7/7/2019 19:13,1580
1840,7/7/2019 19:17,1585
1840,7/7/2019 19:20,1594
1840,7/7/2019 19:31,1579
1840,7/7/2019 19:35,1589
1841,7/7/2019 19:51,1559
1841,7/7/2019 20:01,1566
1841,7/7/2019 20:07,1582
1841,7/7/2019 20:11,1587
1841,7/7/2019 20:16,1583
1841,7/7/2019 20:19,1589
1842,7/7/2019 20:46,1579
1842,7/7/2019 20:54,1573
1842,7/7/2019 21:00,1578
1842,7/7/2019 21:06,1586
1842,7/7/2019 21:09,1589
1843,7/7/2019 21:19,1575
1843,7/7/2019 21:25,1577
1843,7/7/2019 21:27,1584
1843,7/7/2019 21:32,1592
1843,7/7/2019 21:34,1594
1844,7/7/2019 21:47,1539
1844,7/7/2019 22:04,1551
1844,7/7/2019 22:10,1566
1844,7/7/2019 22:22,1598
1844,7/7/2019 22:28,1591
1844,7/7/2019 22:31,1597
1845,7/7/2019 22:44,1585
1845,7/7/2019 22:54,1584
1845,7/7/2019 23:04,1601
1845,7/7/2019 23:10,1611
1845,7/7/2019 23:12,1608
1846,7/7/2019 23:24,1595
1846,7/7/2019 23:33,1592
1846,7/7/2019 23:39,1598
1847,7/8/2019 0:05,1599
1847,7/8/2019 0:13,1592
1847,7/8/2019 0:24,1598
1847,7/8/2019 0:41,1593
1847,7/8/2019 0:46,1592
1847,7/8/2019 0:49,1596
1848,7/8/2019 1:02,1600
1848,7/8/2019 1:15,1587
1848,7/8/2019 1:20,1590
1848,7/8/2019 1:21,1593
1849,7/8/2019 1:30,1609
1849,7/8/2019 1:35,1594
1849,7/8/2019 1:44,1604
1849,7/8/2019 1:50,1600
1849,7/8/2019 1:53,1595
1850,7/8/2019 2:06,1595
1850,7/8/2019 2:06,1620
1850,7/8/2019 2:14,1612
1850,7/8/2019 2:18,1604
1850,7/8/2019 2:29,1591
1850,7/8/2019 2:35,1600
1851,7/8/2019 2:45,1624
1851,7/8/2019 2:50,1614
1851,7/8/2019 2:58,1606
1851,7/8/2019 3:04,1600
1851,7/8/2019 3:09,1595
1851,7/8/2019 3:17,1590
1852,7/8/2019 2:59,1616
1852,7/8/2019 3:11,1606
1852,7/8/2019 3:24,1596
1852,7/8/2019 3:30,1599
1852,7/8/2019 3:33,1598
1853,7/8/2019 3:52,1600
1853,7/8/2019 4:02,1609
1853,7/8/2019 4:10,1620
1853,7/8/2019 4:15,1616
1853,7/8/2019 4:17,1619
1853,7/8/2019 4:18,1610
1853,7/8/2019 4:18,1610
1854,7/8/2019 4:56,1597
1854,7/8/2019 5:04,1585
1854,7/8/2019 5:13,1589
1854,7/8/2019 5:19,1597
1854,7/8/2019 5:31,1591
1854,7/8/2019 5:38,1589
1855,7/8/2019 6:01,1598
1855,7/8/2019 6:03,1601
1855,7/8/2019 6:17,1609
1855,7/8/2019 6:36,1615
1855,7/8/2019 7:09,1605
1855,7/8/2019 7:15,1616
1855,7/8/2019 7:22,1613
1855,7/8/2019 7:29,1616
1855,7/8/2019 7:30,1611
1856,7/8/2019 6:45,1622
1856,7/8/2019 6:55,1600
1856,7/8/2019 7:36,1590
1856,7/8/2019 7:46,1597
1857,7/8/2019 8:01,1585
1857,7/8/2019 8:11,1576
1857,7/8/2019 8:24,1585
1858,7/8/2019 8:35,1601
1858,7/8/2019 8:47,1594
1858,7/8/2019 8:53,1594
1858,7/8/2019 8:54,1591
1859,7/8/2019 9:07,1604
1859,7/8/2019 9:14,1599
1859,7/8/2019 9:24,1592
1860,7/8/2019 9:33,1568
1860,7/8/2019 9:45,1590
1860,7/8/2019 9:50,1594
1861,7/8/2019 10:08,1613
1861,7/8/2019 10:17,1608
1861,7/8/2019 10:28,1598
1861,7/8/2019 10:39,1593
1862,7/8/2019 10:59,1627
1862,7/8/2019 11:07,1602
1862,7/8/2019 11:18,1590
1862,7/8/2019 11:31,1587
1862,7/8/2019 11:37,1586
1863,7/8/2019 11:44,1588
1863,7/8/2019 11:52,1578
1863,7/8/2019 12:07,1590
1863,7/8/2019 12:14,1581
1864,7/8/2019 12:40,1582
1864,7/8/2019 12:49,1579
1864,7/8/2019 13:02,1582
1864,7/8/2019 13:07,1585
1865,7/8/2019 13:56,1616
1865,7/8/2019 14:08,1610
1865,7/8/2019 14:13,1602
1865,7/8/2019 14:18,1599
1866,7/8/2019 14:32,1645
1866,7/8/2019 14:40,1624
1866,7/8/2019 14:57,1620
1866,7/8/2019 15:17,1602
1866,7/8/2019 15:44,1605
1866,7/8/2019 15:55,1604
1866,7/8/2019 15:58,1613
1866,7/8/2019 15:59,1610
1867,7/8/2019 16:14,1569
1867,7/8/2019 16:30,1578
1867,7/8/2019 16:36,1575
1868,7/8/2019 16:50,1534
1868,7/8/2019 17:01,1562
1868,7/8/2019 17:10,1566
1868,7/8/2019 17:21,1583
1869,7/8/2019 17:42,1601
1869,7/8/2019 18:02,1562
1869,7/8/2019 18:17,1585
1869,7/8/2019 18:22,1599
1869,7/8/2019 18:22,1598
1870,7/8/2019 18:36,1571
1870,7/8/2019 18:42,1565
1870,7/8/2019 18:47,1573
1870,7/8/2019 18:52,1580
1870,7/8/2019 18:58,1581
1870,7/8/2019 18:59,1576
1870,7/8/2019 19:01,1575
1870,7/8/2019 19:07,1589
1870,7/8/2019 19:08,1593
1871,7/8/2019 19:39,1615
1871,7/8/2019 19:59,1580
1871,7/8/2019 20:11,1570
1871,7/8/2019 20:19,1587
1871,7/8/2019 20:23,1596
1872,7/8/2019 20:38,1600
1872,7/8/2019 20:54,1580
1872,7/8/2019 21:00,1592
1873,7/8/2019 21:36,1622
1873,7/8/2019 21:57,1598
1873,7/8/2019 22:05,1590
1873,7/8/2019 22:09,1594
1874,7/8/2019 22:47,1613
1874,7/8/2019 23:05,1599
1874,7/8/2019 23:17,1587
1874,7/8/2019 23:22,1595
1875,7/8/2019 23:50,1603
1875,7/8/2019 23:57,1608
1875,7/9/2019 0:07,1607
1876,7/9/2019 0:23,1598
1876,7/9/2019 0:32,1594
1876,7/9/2019 0:39,1597
1876,7/9/2019 0:45,1588
1877,7/9/2019 0:53,1600
1877,7/9/2019 1:00,1591
1877,7/9/2019 1:05,1591
1877,7/9/2019 1:19,1587
1877,7/9/2019 1:24,1595
1878,7/9/2019 1:33,1598
1878,7/9/2019 1:42,1600
1878,7/9/2019 1:47,1607
1878,7/9/2019 2:01,1589
1878,7/9/2019 2:04,1591
1878,7/9/2019 2:13,1583
1878,7/9/2019 2:18,1590
1879,7/9/2019 3:02,1607
1879,7/9/2019 3:18,1589
1879,7/9/2019 3:29,1588
1879,7/9/2019 3:34,1594
1880,7/9/2019 5:57,1606
1880,7/9/2019 6:05,1595
1880,7/9/2019 6:10,1595
1880,7/9/2019 6:23,1593
1880,7/9/2019 6:35,1609
1880,7/9/2019 6:46,1621
1880,7/9/2019 7:49,1611
1880,7/9/2019 8:55,1581
1880,7/9/2019 9:06,1607
1880,7/9/2019 9:14,1615
1881,7/9/2019 7:12,1584
1881,7/9/2019 7:28,1600
1881,7/9/2019 7:40,1614
1881,7/9/2019 10:12,1550
1881,7/9/2019 10:27,1566
1881,7/9/2019 10:36,1578
1881,7/9/2019 10:41,1584
1881,7/9/2019 10:43,1583
1882,7/9/2019 8:14,1598
1882,7/9/2019 8:26,1578
1882,7/9/2019 8:44,1586
1882,7/9/2019 8:53,1609
1882,7/9/2019 9:19,1593
1882,7/9/2019 9:25,1607
1883,7/9/2019 9:42,1610
1883,7/9/2019 9:52,1604
1883,7/9/2019 10:00,1607
1884,7/9/2019 10:42,1579
1884,7/9/2019 10:51,1583
1884,7/9/2019 11:06,1605
1884,7/9/2019 11:16,1590
1884,7/9/2019 11:23,1594
1885,7/9/2019 11:50,1631
1885,7/9/2019 12:01,1604
1885,7/9/2019 12:14,1590
1885,7/9/2019 12:21,1590
1886,7/9/2019 12:31,1586
1886,7/9/2019 12:49,1595
1886,7/9/2019 13:00,1595
1886,7/9/2019 13:08,1596
1887,7/9/2019 13:27,1578
1887,7/9/2019 13:39,1579
1887,7/9/2019 13:56,1586
1887,7/9/2019 14:07,1586
1887,7/9/2019 14:08,1587
1887,7/9/2019 14:13,1593
1888,7/9/2019 14:27,1627
1888,7/9/2019 14:38,1612
1888,7/9/2019 14:52,1596
1888,7/9/2019 15:05,1597
1888,7/9/2019 15:07,1597
1888,7/9/2019 15:08,1593
1889,7/9/2019 15:15,1620
1889,7/9/2019 15:15,1594
1889,7/9/2019 15:36,1596
1889,7/9/2019 15:43,1602
1889,7/9/2019 16:00,1596
1890,7/9/2019 16:14,1571
1890,7/9/2019 16:27,1588
1890,7/9/2019 16:33,1597
1890,7/9/2019 16:43,1611
1890,7/9/2019 16:56,1604
1890,7/9/2019 16:58,1606
1890,7/9/2019 17:00,1611
1891,7/9/2019 17:10,1596
1891,7/9/2019 17:26,1599
1891,7/9/2019 17:40,1587
1891,7/9/2019 17:44,1593
1892,7/9/2019 18:08,1608
1892,7/9/2019 18:27,1596
1892,7/9/2019 18:40,1591
1892,7/9/2019 18:46,1598
1892,7/9/2019 18:48,1596
1892,7/9/2019 18:53,1592
1893,7/9/2019 19:05,1607
1893,7/9/2019 19:21,1592
1893,7/9/2019 19:30,1598
1893,7/9/2019 19:41,1595
1893,7/9/2019 19:46,1593
1894,7/9/2019 19:57,1592
1894,7/9/2019 20:08,1595
1895,7/9/2019 20:17,1582
1895,7/9/2019 20:34,1598
1895,7/9/2019 20:38,1587
1895,7/9/2019 20:43,1582
1895,7/9/2019 20:45,1585
1896,7/9/2019 20:54,1564
1896,7/9/2019 21:03,1575
1896,7/9/2019 21:10,1607
1896,7/9/2019 21:12,1596
1896,7/9/2019 21:18,1587
1897,7/9/2019 21:35,1628
1897,7/9/2019 21:42,1604
1897,7/9/2019 21:55,1605
1897,7/9/2019 22:02,1603
1897,7/9/2019 22:06,1598
1898,7/9/2019 23:16,1551
1898,7/9/2019 23:31,1577
1898,7/9/2019 23:36,1590
1898,7/9/2019 23:41,1588
1898,7/9/2019 23:41,1588
1898,7/9/2019 23:44,1593
1899,7/10/2019 0:40,1583
1899,7/10/2019 0:54,1588
1899,7/10/2019 1:03,1614
1899,7/10/2019 1:08,1617
1899,7/10/2019 1:08,1620
1899,7/10/2019 1:09,1617
1900,7/14/2019 23:20,1621
1900,7/14/2019 23:47,1598
1900,7/15/2019 0:02,1589
1900,7/15/2019 0:10,1601
1901,7/15/2019 3:05,1616
1901,7/15/2019 3:21,1610
1901,7/15/2019 3:24,1610
1902,7/15/2019 4:17,1570
1902,7/15/2019 4:31,1581
1902,7/15/2019 4:43,1614
1902,7/15/2019 4:47,1612
1902,7/15/2019 4:50,1624
1902,7/15/2019 4:51,1620
1902,7/15/2019 4:53,1616
1903,7/15/2019 3:58,1611
1903,7/15/2019 5:02,1576
1903,7/15/2019 5:10,1585
1903,7/15/2019 5:14,1595
1903,7/15/2019 5:17,1599
1904,7/15/2019 5:26,1617
1904,7/15/2019 5:34,1597
1904,7/15/2019 5:52,1593
1904,7/15/2019 6:05,1600
1904,7/15/2019 6:16,1600
1904,7/15/2019 6:18,1596
1904,7/15/2019 6:20,1596
1905,7/15/2019 6:51,1641
1905,7/15/2019 7:04,1602
1905,7/15/2019 7:14,1586
1905,7/15/2019 7:26,1585
1905,7/15/2019 7:31,1587
1905,7/15/2019 7:31,1590
1906,7/15/2019 8:20,1638
1906,7/15/2019 8:26,1615
1906,7/15/2019 8:36,1599
1906,7/15/2019 8:44,1587
1906,7/15/2019 8:50,1596
1906,7/15/2019 8:55,1601
1907,7/15/2019 9:31,1610
1907,7/15/2019 9:32,1610
1907,7/15/2019 9:37,1596
1907,7/15/2019 9:45,1584
1907,7/15/2019 9:50,1585
1907,7/15/2019 9:53,1587
1907,7/15/2019 9:55,1587
1907,7/15/2019 9:57,1590
1908,7/15/2019 11:32,1571
1908,7/15/2019 11:46,1587
1908,7/15/2019 11:58,1614
1908,7/15/2019 12:02,1617
1909,7/15/2019 12:24,1631
1909,7/15/2019 12:25,1622
1909,7/15/2019 12:25,1621
1909,7/15/2019 12:35,1603
1909,7/15/2019 12:44,1602
1909,7/15/2019 12:50,1596
1909,7/15/2019 12:54,1596
1910,7/15/2019 14:06,1571
1910,7/15/2019 14:13,1571
1910,7/15/2019 14:20,1592
1911,7/15/2019 13:41,1625
1911,7/15/2019 13:42,1626
1911,7/15/2019 13:45,1618
1911,7/15/2019 13:48,1613
1912,7/15/2019 15:07,1628
1912,7/15/2019 15:08,1629
1912,7/15/2019 15:11,1629
1912,7/15/2019 15:12,1612
1912,7/15/2019 15:22,1606
1912,7/15/2019 15:32,1599
1912,7/15/2019 15:44,1596
1912,7/15/2019 15:48,1597
1912,7/15/2019 15:50,1592
1913,7/15/2019 16:24,1640
1913,7/15/2019 16:27,1619
1913,7/15/2019 16:40,1593
1913,7/15/2019 16:45,1597
1913,7/15/2019 16:53,1597
1914,7/15/2019 18:35,1654
1914,7/15/2019 18:36,1633
1914,7/15/2019 18:41,1621
1914,7/15/2019 18:48,1604
1914,7/15/2019 18:57,1597
1915,7/15/2019 20:03,1574
1915,7/15/2019 20:09,1570
1915,7/15/2019 20:22,1571
1915,7/15/2019 20:31,1571
1915,7/15/2019 20:32,1597
1915,7/15/2019 20:33,1595
1915,7/15/2019 20:48,1580
1915,7/15/2019 20:51,1586
1916,7/15/2019 21:20,1614
1916,7/15/2019 21:50,1562
1916,7/15/2019 21:55,1606
1916,7/15/2019 21:56,1606
1916,7/15/2019 22:06,1597
1916,7/15/2019 22:08,1596
1916,7/15/2019 22:10,1595
1916,7/15/2019 22:13,1590
1916,7/15/2019 22:15,1590
1917,7/15/2019 21:51,1583
1917,7/15/2019 22:03,1574
1917,7/15/2019 22:08,1580
1917,7/15/2019 22:22,1570
1917,7/15/2019 22:23,1572
1917,7/15/2019 22:27,1573
1917,7/15/2019 22:27,1576
1917,7/15/2019 22:36,1583
1917,7/15/2019 22:40,1588
1917,7/15/2019 22:47,1577
1918,7/15/2019 22:33,1575
1918,7/15/2019 22:42,1575
1918,7/15/2019 22:43,1577
1918,7/15/2019 23:02,1579
1918,7/15/2019 23:08,1584
1918,7/15/2019 23:12,1597
1919,7/15/2019 23:22,1578
1919,7/15/2019 23:36,1586
1919,7/15/2019 23:45,1590
1919,7/15/2019 23:52,1589
1920,7/16/2019 0:25,1602
1920,7/16/2019 0:47,1589
1920,7/16/2019 1:05,1584
1920,7/16/2019 1:08,1585
1920,7/16/2019 1:09,1587
1921,7/16/2019 1:35,1612
1921,7/16/2019 2:03,1585
1921,7/16/2019 2:12,1589
1921,7/16/2019 2:16,1597
1922,7/16/2019 2:33,1585
1922,7/16/2019 2:48,1590
1922,7/16/2019 2:57,1599
1923,7/16/2019 3:46,1596
1923,7/16/2019 3:59,1591
1923,7/16/2019 4:19,1580
1923,7/16/2019 5:03,1578
1923,7/16/2019 5:10,1595
1923,7/16/2019 5:12,1599
1923,7/16/2019 5:13,1600
1924,7/16/2019 4:39,1568
1924,7/16/2019 4:52,1576
1924,7/16/2019 5:26,1571
1924,7/16/2019 5:37,1596
1925,7/16/2019 6:00,1564
1925,7/16/2019 6:25,1582
1925,7/16/2019 6:37,1584
1925,7/16/2019 6:46,1590
1926,7/16/2019 7:02,1572
1926,7/16/2019 7:23,1574
1926,7/16/2019 7:36,1579
1926,7/16/2019 7:47,1583
1926,7/16/2019 7:53,1589
1926,7/16/2019 7:53,1588
1926,7/16/2019 7:57,1594
1926,7/16/2019 8:00,1607
1926,7/16/2019 8:01,1604
1927,7/16/2019 8:26,1596
1927,7/16/2019 8:39,1590
1927,7/16/2019 8:47,1594
1927,7/16/2019 9:01,1585
1927,7/16/2019 9:07,1588
1928,7/16/2019 9:34,1590
1928,7/16/2019 9:50,1576
1928,7/16/2019 9:54,1584
1928,7/16/2019 10:01,1576
1928,7/16/2019 10:06,1580
1928,7/16/2019 10:09,1581
1929,7/16/2019 10:23,1577
1929,7/16/2019 10:39,1587
1929,7/16/2019 10:41,1587
1929,7/16/2019 10:42,1590
1930,7/16/2019 10:58,1566
1930,7/16/2019 11:08,1559
1930,7/16/2019 11:14,1566
1930,7/16/2019 11:19,1581
1931,7/16/2019 11:43,1568
1931,7/16/2019 12:00,1576
1931,7/16/2019 12:10,1581
1931,7/16/2019 12:16,1583
1932,7/16/2019 12:38,1607
1932,7/16/2019 12:59,1580
1932,7/16/2019 13:14,1580
1932,7/16/2019 13:15,1564
1932,7/16/2019 13:21,1580
1932,7/16/2019 13:24,1585
1933,7/16/2019 13:42,1610
1933,7/16/2019 13:51,1603
1933,7/16/2019 14:02,1603
1933,7/16/2019 14:02,1602
1933,7/16/2019 14:07,1613
1933,7/16/2019 14:19,1605
1933,7/16/2019 14:22,1605
1933,7/16/2019 14:23,1612
1934,7/16/2019 14:41,1641
1934,7/16/2019 14:42,1619
1934,7/16/2019 14:54,1600
1934,7/16/2019 14:59,1580
1934,7/16/2019 15:05,1582
1934,7/16/2019 15:12,1577
1934,7/16/2019 15:17,1577
1934,7/16/2019 15:18,1592
1934,7/16/2019 15:30,1578
1934,7/16/2019 15:35,1585
1934,7/16/2019 15:38,1590
1935,7/16/2019 16:04,1636
1935,7/16/2019 16:05,1631
1935,7/16/2019 16:06,1623
1935,7/16/2019 16:25,1605
1935,7/16/2019 16:38,1598
1936,7/16/2019 16:54,1623
1936,7/16/2019 17:05,1615
1936,7/16/2019 17:20,1604
1936,7/16/2019 17:27,1612
1936,7/16/2019 17:31,1612
1936,7/16/2019 17:32,1616
1937,7/16/2019 18:06,1619
1937,7/16/2019 18:13,1605
1937,7/16/2019 18:21,1597
1937,7/16/2019 18:30,1594
1938,7/16/2019 19:17,1618
1938,7/16/2019 19:28,1616
1938,7/16/2019 19:37,1612
1938,7/16/2019 19:42,1617
1939,7/16/2019 20:41,1584
1939,7/16/2019 20:51,1585
1939,7/16/2019 21:03,1593
1939,7/16/2019 21:16,1592
1939,7/16/2019 21:17,1591
1939,7/16/2019 21:19,1596
1940,7/16/2019 22:25,1581
1940,7/16/2019 22:37,1569
1940,7/16/2019 22:44,1574
1940,7/16/2019 22:48,1583
1940,7/16/2019 22:52,1581
1941,7/17/2019 0:32,1584
1941,7/17/2019 0:52,1578
1941,7/17/2019 0:57,1573
1941,7/17/2019 0:59,1575
1942,7/17/2019 1:49,1585
1942,7/17/2019 2:00,1583
1942,7/17/2019 2:13,1599
1942,7/17/2019 2:20,1597
1942,7/17/2019 2:28,1627
1942,7/17/2019 2:30,1620
1942,7/17/2019 2:31,1616
1942,7/17/2019 2:34,1611
1942,7/17/2019 2:40,1611
1943,7/17/2019 3:52,1581
1943,7/17/2019 4:53,1562
1943,7/17/2019 5:07,1590
1943,7/17/2019 5:25,1586
1943,7/17/2019 5:27,1589
1944,7/17/2019 5:40,1591
1944,7/17/2019 6:10,1586
1944,7/17/2019 6:21,1589
1944,7/17/2019 6:31,1591
1944,7/17/2019 6:34,1595
1945,7/17/2019 7:10,1553
1945,7/17/2019 7:20,1555
1945,7/17/2019 7:23,1562
1945,7/17/2019 7:28,1560
1945,7/17/2019 7:38,1562
1945,7/17/2019 7:41,1554
1946,7/17/2019 10:20,1551
1946,7/17/2019 10:35,1572
1946,7/17/2019 10:51,1566
1947,7/17/2019 7:58,1576
1947,7/17/2019 8:06,1579
1947,7/17/2019 8:09,1583
1948,7/17/2019 11:04,1530
1948,7/17/2019 11:12,1543
1948,7/17/2019 11:18,1558
1948,7/17/2019 11:29,1555
1948,7/17/2019 11:46,1550
1949,7/17/2019 12:02,1588
1949,7/17/2019 12:12,1579
1949,7/17/2019 12:16,1585
1949,7/17/2019 12:19,1586
1949,7/17/2019 12:20,1585
1950,7/17/2019 13:05,1572
1950,7/17/2019 13:30,1573
1950,7/17/2019 13:40,1583
1950,7/17/2019 13:47,1596
1950,7/17/2019 14:01,1612
1950,7/17/2019 14:07,1607
1950,7/17/2019 14:09,1610
1951,7/17/2019 14:52,1584
1951,7/17/2019 14:53,1574
1951,7/17/2019 15:03,1571
1951,7/17/2019 15:12,1576
1951,7/17/2019 15:12,1575
1951,7/17/2019 15:16,1583
1951,7/17/2019 15:20,1587
1952,7/17/2019 16:22,1591
1952,7/17/2019 16:30,1587
1952,7/17/2019 16:42,1591
1952,7/17/2019 16:44,1591
1953,7/17/2019 16:52,1572
1953,7/17/2019 17:02,1577
1953,7/17/2019 17:08,1591
1953,7/17/2019 17:15,1595
1954,7/17/2019 18:15,1632
1954,7/17/2019 18:16,1603
1954,7/17/2019 18:28,1597
1954,7/17/2019 18:39,1592
1954,7/17/2019 18:44,1594
1955,7/17/2019 18:56,1608
1955,7/17/2019 19:06,1590
1955,7/17/2019 19:20,1586
1955,7/17/2019 19:25,1593
1956,7/17/2019 19:45,1610
1956,7/17/2019 19:58,1604
1956,7/17/2019 20:03,1601
1956,7/17/2019 20:10,1595
1956,7/17/2019 20:14,1591
1957,7/17/2019 20:21,1572
1957,7/17/2019 20:30,1577
1957,7/17/2019 20:36,1590
1957,7/17/2019 20:41,1580
1957,7/17/2019 20:46,1589
1958,7/17/2019 21:22,1579
1958,7/17/2019 21:31,1573
1958,7/17/2019 21:46,1571
1958,7/17/2019 21:55,1559
1958,7/17/2019 22:07,1578
1958,7/17/2019 22:43,1584
1958,7/18/2019 1:51,1588
1958,7/18/2019 2:30,1566
1958,7/18/2019 2:38,1570
1959,7/17/2019 23:13,1592
1959,7/17/2019 23:24,1584
1959,7/17/2019 23:28,1590
1960,7/18/2019 2:56,1618
1960,7/18/2019 3:01,1596
1960,7/18/2019 3:15,1589
1960,7/18/2019 3:25,1602
1961,7/18/2019 5:50,1591
1961,7/18/2019 6:00,1587
1961,7/18/2019 6:07,1589
1961,7/18/2019 6:10,1592
1962,7/18/2019 6:53,1630
1962,7/18/2019 7:00,1612
1962,7/18/2019 7:09,1593
1962,7/18/2019 7:13,1588
1963,7/18/2019 7:25,1619
1963,7/18/2019 7:47,1613
1963,7/18/2019 7:57,1599
1963,7/18/2019 8:10,1589
1963,7/18/2019 8:20,1596
1963,7/18/2019 8:23,1597
1964,7/18/2019 8:42,1540
1964,7/18/2019 8:58,1564
1964,7/18/2019 9:04,1572
1964,7/18/2019 9:08,1575
1965,7/18/2019 9:23,1536
1965,7/18/2019 9:39,1554
1965,7/18/2019 9:50,1570
1965,7/18/2019 9:56,1573
1965,7/18/2019 10:01,1581
1965,7/18/2019 10:03,1594
1965,7/18/2019 10:04,1588
1966,7/18/2019 10:59,1527
1966,7/18/2019 11:17,1556
1966,7/18/2019 11:25,1580
1966,7/18/2019 11:29,1573
1966,7/18/2019 11:32,1574
1966,7/18/2019 11:34,1578
1967,7/18/2019 11:55,1576
1967,7/18/2019 12:11,1555
1967,7/18/2019 12:15,1562
1967,7/18/2019 12:24,1579
1967,7/18/2019 12:29,1581
1968,7/18/2019 12:42,1547
1968,7/18/2019 12:58,1573
1968,7/18/2019 13:02,1582
1968,7/18/2019 13:06,1573
1968,7/18/2019 13:09,1577
1969,7/18/2019 13:24,1556
1969,7/18/2019 13:30,1560
1969,7/18/2019 13:37,1574
1969,7/18/2019 13:42,1573
1970,7/18/2019 13:55,1580
1970,7/18/2019 14:15,1585
1970,7/18/2019 14:23,1586
